"confirmed","date","deaths","recovered","country"
7,2020-03-09,0,1,"Mexico"
7,2020-03-10,0,4,"Mexico"
8,2020-03-11,0,4,"Mexico"
12,2020-03-12,0,4,"Mexico"
12,2020-03-13,0,4,"Mexico"
26,2020-03-14,0,4,"Mexico"
41,2020-03-15,0,4,"Mexico"
53,2020-03-16,0,4,"Mexico"
82,2020-03-17,0,4,"Mexico"
93,2020-03-18,0,4,"Mexico"
118,2020-03-19,1,4,"Mexico"
164,2020-03-20,1,4,"Mexico"
203,2020-03-21,2,4,"Mexico"
251,2020-03-22,2,4,"Mexico"
316,2020-03-23,3,4,"Mexico"
367,2020-03-24,4,4,"Mexico"
405,2020-03-25,5,4,"Mexico"
475,2020-03-26,6,4,"Mexico"
585,2020-03-27,8,4,"Mexico"
717,2020-03-28,12,4,"Mexico"
848,2020-03-29,16,4,"Mexico"
993,2020-03-30,20,35,"Mexico"
1094,2020-03-31,28,35,"Mexico"
1215,2020-04-01,29,35,"Mexico"
1378,2020-04-02,37,35,"Mexico"
1510,2020-04-03,50,633,"Mexico"
1688,2020-04-04,60,633,"Mexico"
1890,2020-04-05,79,633,"Mexico"
2143,2020-04-06,94,633,"Mexico"
2439,2020-04-07,125,633,"Mexico"
2785,2020-04-08,141,633,"Mexico"
3181,2020-04-09,174,633,"Mexico"
3441,2020-04-10,194,633,"Mexico"
3844,2020-04-11,233,633,"Mexico"
4219,2020-04-12,273,1772,"Mexico"
4661,2020-04-13,296,1843,"Mexico"
5014,2020-04-14,332,1964,"Mexico"
5399,2020-04-15,406,2125,"Mexico"
5847,2020-04-16,449,2125,"Mexico"
6297,2020-04-17,486,2125,"Mexico"
6875,2020-04-18,546,2125,"Mexico"
7497,2020-04-19,650,2627,"Mexico"
8261,2020-04-20,686,2627,"Mexico"
8772,2020-04-21,712,2627,"Mexico"
0,2020-01-22,0,0,"Moldova"
0,2020-01-23,0,0,"Moldova"
0,2020-01-24,0,0,"Moldova"
0,2020-01-25,0,0,"Moldova"
0,2020-01-26,0,0,"Moldova"
0,2020-01-27,0,0,"Moldova"
0,2020-01-28,0,0,"Moldova"
0,2020-01-29,0,0,"Moldova"
0,2020-01-30,0,0,"Moldova"
0,2020-01-31,0,0,"Moldova"
0,2020-02-01,0,0,"Moldova"
0,2020-02-02,0,0,"Moldova"
0,2020-02-03,0,0,"Moldova"
0,2020-02-04,0,0,"Moldova"
0,2020-02-05,0,0,"Moldova"
0,2020-02-06,0,0,"Moldova"
0,2020-02-07,0,0,"Moldova"
0,2020-02-08,0,0,"Moldova"
0,2020-02-09,0,0,"Moldova"
0,2020-02-10,0,0,"Moldova"
0,2020-02-11,0,0,"Moldova"
0,2020-02-12,0,0,"Moldova"
0,2020-02-13,0,0,"Moldova"
0,2020-02-14,0,0,"Moldova"
0,2020-02-15,0,0,"Moldova"
0,2020-02-16,0,0,"Moldova"
0,2020-02-17,0,0,"Moldova"
0,2020-02-18,0,0,"Moldova"
0,2020-02-19,0,0,"Moldova"
0,2020-02-20,0,0,"Moldova"
0,2020-02-21,0,0,"Moldova"
0,2020-02-22,0,0,"Moldova"
0,2020-02-23,0,0,"Moldova"
0,2020-02-24,0,0,"Moldova"
0,2020-02-25,0,0,"Moldova"
0,2020-02-26,0,0,"Moldova"
0,2020-02-27,0,0,"Moldova"
0,2020-02-28,0,0,"Moldova"
0,2020-02-29,0,0,"Moldova"
0,2020-03-01,0,0,"Moldova"
0,2020-03-02,0,0,"Moldova"
0,2020-03-03,0,0,"Moldova"
0,2020-03-04,0,0,"Moldova"
0,2020-03-05,0,0,"Moldova"
0,2020-03-06,0,0,"Moldova"
0,2020-03-07,0,0,"Moldova"
1,2020-03-08,0,0,"Moldova"
1,2020-03-09,0,0,"Moldova"
3,2020-03-10,0,0,"Moldova"
3,2020-03-11,0,0,"Moldova"
3,2020-03-12,0,0,"Moldova"
6,2020-03-13,0,0,"Moldova"
12,2020-03-14,0,0,"Moldova"
23,2020-03-15,0,0,"Moldova"
23,2020-03-16,0,0,"Moldova"
30,2020-03-17,0,1,"Moldova"
30,2020-03-18,1,1,"Moldova"
49,2020-03-19,1,1,"Moldova"
66,2020-03-20,1,1,"Moldova"
80,2020-03-21,1,1,"Moldova"
94,2020-03-22,1,1,"Moldova"
109,2020-03-23,1,1,"Moldova"
125,2020-03-24,1,2,"Moldova"
149,2020-03-25,1,2,"Moldova"
177,2020-03-26,1,2,"Moldova"
199,2020-03-27,2,2,"Moldova"
231,2020-03-28,2,2,"Moldova"
263,2020-03-29,2,2,"Moldova"
298,2020-03-30,2,15,"Moldova"
353,2020-03-31,4,18,"Moldova"
423,2020-04-01,5,23,"Moldova"
505,2020-04-02,6,23,"Moldova"
591,2020-04-03,8,26,"Moldova"
752,2020-04-04,12,29,"Moldova"
864,2020-04-05,15,30,"Moldova"
965,2020-04-06,19,37,"Moldova"
1056,2020-04-07,22,40,"Moldova"
1174,2020-04-08,27,40,"Moldova"
1289,2020-04-09,29,50,"Moldova"
1438,2020-04-10,29,56,"Moldova"
1560,2020-04-11,30,75,"Moldova"
1662,2020-04-12,31,94,"Moldova"
1712,2020-04-13,35,107,"Moldova"
1934,2020-04-14,40,134,"Moldova"
2049,2020-04-15,46,171,"Moldova"
2154,2020-04-16,54,235,"Moldova"
2264,2020-04-17,56,276,"Moldova"
2378,2020-04-18,57,391,"Moldova"
2472,2020-04-19,67,457,"Moldova"
2548,2020-04-20,70,457,"Moldova"
2614,2020-04-21,72,505,"Moldova"
0,2020-01-22,0,0,"Monaco"
0,2020-01-23,0,0,"Monaco"
0,2020-01-24,0,0,"Monaco"
0,2020-01-25,0,0,"Monaco"
0,2020-01-26,0,0,"Monaco"
0,2020-01-27,0,0,"Monaco"
0,2020-01-28,0,0,"Monaco"
0,2020-01-29,0,0,"Monaco"
0,2020-01-30,0,0,"Monaco"
0,2020-01-31,0,0,"Monaco"
0,2020-02-01,0,0,"Monaco"
0,2020-02-02,0,0,"Monaco"
0,2020-02-03,0,0,"Monaco"
0,2020-02-04,0,0,"Monaco"
0,2020-02-05,0,0,"Monaco"
0,2020-02-06,0,0,"Monaco"
0,2020-02-07,0,0,"Monaco"
0,2020-02-08,0,0,"Monaco"
0,2020-02-09,0,0,"Monaco"
0,2020-02-10,0,0,"Monaco"
0,2020-02-11,0,0,"Monaco"
0,2020-02-12,0,0,"Monaco"
0,2020-02-13,0,0,"Monaco"
0,2020-02-14,0,0,"Monaco"
0,2020-02-15,0,0,"Monaco"
0,2020-02-16,0,0,"Monaco"
0,2020-02-17,0,0,"Monaco"
0,2020-02-18,0,0,"Monaco"
0,2020-02-19,0,0,"Monaco"
0,2020-02-20,0,0,"Monaco"
0,2020-02-21,0,0,"Monaco"
0,2020-02-22,0,0,"Monaco"
0,2020-02-23,0,0,"Monaco"
0,2020-02-24,0,0,"Monaco"
0,2020-02-25,0,0,"Monaco"
0,2020-02-26,0,0,"Monaco"
0,2020-02-27,0,0,"Monaco"
0,2020-02-28,0,0,"Monaco"
1,2020-02-29,0,0,"Monaco"
1,2020-03-01,0,0,"Monaco"
1,2020-03-02,0,0,"Monaco"
1,2020-03-03,0,0,"Monaco"
1,2020-03-04,0,0,"Monaco"
1,2020-03-05,0,0,"Monaco"
1,2020-03-06,0,0,"Monaco"
1,2020-03-07,0,0,"Monaco"
1,2020-03-08,0,0,"Monaco"
1,2020-03-09,0,0,"Monaco"
1,2020-03-10,0,0,"Monaco"
1,2020-03-11,0,0,"Monaco"
2,2020-03-12,0,0,"Monaco"
2,2020-03-13,0,0,"Monaco"
2,2020-03-14,0,0,"Monaco"
2,2020-03-15,0,0,"Monaco"
7,2020-03-16,0,0,"Monaco"
7,2020-03-17,0,0,"Monaco"
7,2020-03-18,0,0,"Monaco"
7,2020-03-19,0,0,"Monaco"
11,2020-03-20,0,0,"Monaco"
11,2020-03-21,0,0,"Monaco"
23,2020-03-22,0,1,"Monaco"
23,2020-03-23,0,1,"Monaco"
23,2020-03-24,0,1,"Monaco"
31,2020-03-25,0,1,"Monaco"
33,2020-03-26,0,1,"Monaco"
42,2020-03-27,0,1,"Monaco"
42,2020-03-28,0,1,"Monaco"
46,2020-03-29,1,1,"Monaco"
49,2020-03-30,1,1,"Monaco"
52,2020-03-31,1,2,"Monaco"
55,2020-04-01,1,2,"Monaco"
60,2020-04-02,1,2,"Monaco"
64,2020-04-03,1,3,"Monaco"
66,2020-04-04,1,3,"Monaco"
73,2020-04-05,1,3,"Monaco"
77,2020-04-06,1,4,"Monaco"
79,2020-04-07,1,4,"Monaco"
81,2020-04-08,1,4,"Monaco"
84,2020-04-09,1,5,"Monaco"
90,2020-04-10,1,5,"Monaco"
92,2020-04-11,1,5,"Monaco"
93,2020-04-12,1,6,"Monaco"
93,2020-04-13,1,6,"Monaco"
93,2020-04-14,1,6,"Monaco"
93,2020-04-15,3,12,"Monaco"
93,2020-04-16,3,12,"Monaco"
94,2020-04-17,3,20,"Monaco"
94,2020-04-18,3,22,"Monaco"
94,2020-04-19,3,22,"Monaco"
94,2020-04-20,3,23,"Monaco"
94,2020-04-21,3,26,"Monaco"
0,2020-01-22,0,0,"Mongolia"
0,2020-01-23,0,0,"Mongolia"
0,2020-01-24,0,0,"Mongolia"
0,2020-01-25,0,0,"Mongolia"
0,2020-01-26,0,0,"Mongolia"
0,2020-01-27,0,0,"Mongolia"
0,2020-01-28,0,0,"Mongolia"
0,2020-01-29,0,0,"Mongolia"
0,2020-01-30,0,0,"Mongolia"
0,2020-01-31,0,0,"Mongolia"
0,2020-02-01,0,0,"Mongolia"
0,2020-02-02,0,0,"Mongolia"
0,2020-02-03,0,0,"Mongolia"
0,2020-02-04,0,0,"Mongolia"
0,2020-02-05,0,0,"Mongolia"
0,2020-02-06,0,0,"Mongolia"
0,2020-02-07,0,0,"Mongolia"
0,2020-02-08,0,0,"Mongolia"
0,2020-02-09,0,0,"Mongolia"
0,2020-02-10,0,0,"Mongolia"
0,2020-02-11,0,0,"Mongolia"
0,2020-02-12,0,0,"Mongolia"
0,2020-02-13,0,0,"Mongolia"
0,2020-02-14,0,0,"Mongolia"
0,2020-02-15,0,0,"Mongolia"
0,2020-02-16,0,0,"Mongolia"
0,2020-02-17,0,0,"Mongolia"
0,2020-02-18,0,0,"Mongolia"
0,2020-02-19,0,0,"Mongolia"
0,2020-02-20,0,0,"Mongolia"
0,2020-02-21,0,0,"Mongolia"
0,2020-02-22,0,0,"Mongolia"
0,2020-02-23,0,0,"Mongolia"
0,2020-02-24,0,0,"Mongolia"
0,2020-02-25,0,0,"Mongolia"
0,2020-02-26,0,0,"Mongolia"
0,2020-02-27,0,0,"Mongolia"
0,2020-02-28,0,0,"Mongolia"
0,2020-02-29,0,0,"Mongolia"
0,2020-03-01,0,0,"Mongolia"
0,2020-03-02,0,0,"Mongolia"
0,2020-03-03,0,0,"Mongolia"
0,2020-03-04,0,0,"Mongolia"
0,2020-03-05,0,0,"Mongolia"
0,2020-03-06,0,0,"Mongolia"
0,2020-03-07,0,0,"Mongolia"
0,2020-03-08,0,0,"Mongolia"
0,2020-03-09,0,0,"Mongolia"
1,2020-03-10,0,0,"Mongolia"
1,2020-03-11,0,0,"Mongolia"
1,2020-03-12,0,0,"Mongolia"
1,2020-03-13,0,0,"Mongolia"
1,2020-03-14,0,0,"Mongolia"
1,2020-03-15,0,0,"Mongolia"
1,2020-03-16,0,0,"Mongolia"
5,2020-03-17,0,0,"Mongolia"
6,2020-03-18,0,0,"Mongolia"
6,2020-03-19,0,0,"Mongolia"
6,2020-03-20,0,0,"Mongolia"
10,2020-03-21,0,0,"Mongolia"
10,2020-03-22,0,0,"Mongolia"
10,2020-03-23,0,0,"Mongolia"
10,2020-03-24,0,0,"Mongolia"
10,2020-03-25,0,0,"Mongolia"
11,2020-03-26,0,0,"Mongolia"
11,2020-03-27,0,0,"Mongolia"
12,2020-03-28,0,0,"Mongolia"
12,2020-03-29,0,0,"Mongolia"
12,2020-03-30,0,2,"Mongolia"
12,2020-03-31,0,2,"Mongolia"
14,2020-04-01,0,2,"Mongolia"
14,2020-04-02,0,2,"Mongolia"
14,2020-04-03,0,2,"Mongolia"
14,2020-04-04,0,2,"Mongolia"
14,2020-04-05,0,2,"Mongolia"
15,2020-04-06,0,2,"Mongolia"
15,2020-04-07,0,4,"Mongolia"
16,2020-04-08,0,4,"Mongolia"
16,2020-04-09,0,4,"Mongolia"
16,2020-04-10,0,4,"Mongolia"
16,2020-04-11,0,4,"Mongolia"
16,2020-04-12,0,4,"Mongolia"
17,2020-04-13,0,4,"Mongolia"
30,2020-04-14,0,5,"Mongolia"
30,2020-04-15,0,5,"Mongolia"
31,2020-04-16,0,5,"Mongolia"
31,2020-04-17,0,5,"Mongolia"
31,2020-04-18,0,5,"Mongolia"
32,2020-04-19,0,7,"Mongolia"
33,2020-04-20,0,7,"Mongolia"
34,2020-04-21,0,8,"Mongolia"
0,2020-01-22,0,0,"Montenegro"
0,2020-01-23,0,0,"Montenegro"
0,2020-01-24,0,0,"Montenegro"
0,2020-01-25,0,0,"Montenegro"
0,2020-01-26,0,0,"Montenegro"
0,2020-01-27,0,0,"Montenegro"
0,2020-01-28,0,0,"Montenegro"
0,2020-01-29,0,0,"Montenegro"
0,2020-01-30,0,0,"Montenegro"
0,2020-01-31,0,0,"Montenegro"
0,2020-02-01,0,0,"Montenegro"
0,2020-02-02,0,0,"Montenegro"
0,2020-02-03,0,0,"Montenegro"
0,2020-02-04,0,0,"Montenegro"
0,2020-02-05,0,0,"Montenegro"
0,2020-02-06,0,0,"Montenegro"
0,2020-02-07,0,0,"Montenegro"
0,2020-02-08,0,0,"Montenegro"
0,2020-02-09,0,0,"Montenegro"
0,2020-02-10,0,0,"Montenegro"
0,2020-02-11,0,0,"Montenegro"
0,2020-02-12,0,0,"Montenegro"
0,2020-02-13,0,0,"Montenegro"
0,2020-02-14,0,0,"Montenegro"
0,2020-02-15,0,0,"Montenegro"
0,2020-02-16,0,0,"Montenegro"
0,2020-02-17,0,0,"Montenegro"
0,2020-02-18,0,0,"Montenegro"
0,2020-02-19,0,0,"Montenegro"
0,2020-02-20,0,0,"Montenegro"
0,2020-02-21,0,0,"Montenegro"
0,2020-02-22,0,0,"Montenegro"
0,2020-02-23,0,0,"Montenegro"
0,2020-02-24,0,0,"Montenegro"
0,2020-02-25,0,0,"Montenegro"
0,2020-02-26,0,0,"Montenegro"
0,2020-02-27,0,0,"Montenegro"
0,2020-02-28,0,0,"Montenegro"
0,2020-02-29,0,0,"Montenegro"
0,2020-03-01,0,0,"Montenegro"
0,2020-03-02,0,0,"Montenegro"
0,2020-03-03,0,0,"Montenegro"
0,2020-03-04,0,0,"Montenegro"
0,2020-03-05,0,0,"Montenegro"
0,2020-03-06,0,0,"Montenegro"
0,2020-03-07,0,0,"Montenegro"
0,2020-03-08,0,0,"Montenegro"
0,2020-03-09,0,0,"Montenegro"
0,2020-03-10,0,0,"Montenegro"
0,2020-03-11,0,0,"Montenegro"
0,2020-03-12,0,0,"Montenegro"
0,2020-03-13,0,0,"Montenegro"
0,2020-03-14,0,0,"Montenegro"
0,2020-03-15,0,0,"Montenegro"
0,2020-03-16,0,0,"Montenegro"
2,2020-03-17,0,0,"Montenegro"
2,2020-03-18,0,0,"Montenegro"
3,2020-03-19,0,0,"Montenegro"
14,2020-03-20,0,0,"Montenegro"
14,2020-03-21,0,0,"Montenegro"
21,2020-03-22,0,0,"Montenegro"
27,2020-03-23,1,0,"Montenegro"
47,2020-03-24,1,0,"Montenegro"
52,2020-03-25,1,0,"Montenegro"
69,2020-03-26,1,0,"Montenegro"
82,2020-03-27,1,0,"Montenegro"
84,2020-03-28,1,0,"Montenegro"
85,2020-03-29,1,0,"Montenegro"
91,2020-03-30,1,0,"Montenegro"
109,2020-03-31,2,0,"Montenegro"
123,2020-04-01,2,0,"Montenegro"
144,2020-04-02,2,0,"Montenegro"
174,2020-04-03,2,1,"Montenegro"
201,2020-04-04,2,1,"Montenegro"
214,2020-04-05,2,1,"Montenegro"
233,2020-04-06,2,1,"Montenegro"
241,2020-04-07,2,4,"Montenegro"
248,2020-04-08,2,4,"Montenegro"
252,2020-04-09,2,4,"Montenegro"
255,2020-04-10,2,4,"Montenegro"
263,2020-04-11,2,5,"Montenegro"
272,2020-04-12,3,5,"Montenegro"
274,2020-04-13,3,5,"Montenegro"
283,2020-04-14,4,46,"Montenegro"
288,2020-04-15,4,55,"Montenegro"
303,2020-04-16,4,55,"Montenegro"
303,2020-04-17,5,55,"Montenegro"
307,2020-04-18,5,55,"Montenegro"
308,2020-04-19,5,55,"Montenegro"
312,2020-04-20,5,88,"Montenegro"
313,2020-04-21,5,101,"Montenegro"
0,2020-01-22,0,0,"Morocco"
0,2020-01-23,0,0,"Morocco"
0,2020-01-24,0,0,"Morocco"
0,2020-01-25,0,0,"Morocco"
0,2020-01-26,0,0,"Morocco"
0,2020-01-27,0,0,"Morocco"
0,2020-01-28,0,0,"Morocco"
0,2020-01-29,0,0,"Morocco"
0,2020-01-30,0,0,"Morocco"
0,2020-01-31,0,0,"Morocco"
0,2020-02-01,0,0,"Morocco"
0,2020-02-02,0,0,"Morocco"
0,2020-02-03,0,0,"Morocco"
0,2020-02-04,0,0,"Morocco"
0,2020-02-05,0,0,"Morocco"
0,2020-02-06,0,0,"Morocco"
0,2020-02-07,0,0,"Morocco"
0,2020-02-08,0,0,"Morocco"
0,2020-02-09,0,0,"Morocco"
0,2020-02-10,0,0,"Morocco"
0,2020-02-11,0,0,"Morocco"
0,2020-02-12,0,0,"Morocco"
0,2020-02-13,0,0,"Morocco"
0,2020-02-14,0,0,"Morocco"
0,2020-02-15,0,0,"Morocco"
0,2020-02-16,0,0,"Morocco"
0,2020-02-17,0,0,"Morocco"
0,2020-02-18,0,0,"Morocco"
0,2020-02-19,0,0,"Morocco"
0,2020-02-20,0,0,"Morocco"
0,2020-02-21,0,0,"Morocco"
0,2020-02-22,0,0,"Morocco"
0,2020-02-23,0,0,"Morocco"
0,2020-02-24,0,0,"Morocco"
0,2020-02-25,0,0,"Morocco"
0,2020-02-26,0,0,"Morocco"
0,2020-02-27,0,0,"Morocco"
0,2020-02-28,0,0,"Morocco"
0,2020-02-29,0,0,"Morocco"
0,2020-03-01,0,0,"Morocco"
1,2020-03-02,0,0,"Morocco"
1,2020-03-03,0,0,"Morocco"
1,2020-03-04,0,0,"Morocco"
2,2020-03-05,0,0,"Morocco"
2,2020-03-06,0,0,"Morocco"
2,2020-03-07,0,0,"Morocco"
2,2020-03-08,0,0,"Morocco"
2,2020-03-09,0,0,"Morocco"
3,2020-03-10,1,0,"Morocco"
5,2020-03-11,1,0,"Morocco"
6,2020-03-12,1,0,"Morocco"
7,2020-03-13,1,1,"Morocco"
17,2020-03-14,1,1,"Morocco"
28,2020-03-15,1,1,"Morocco"
29,2020-03-16,1,1,"Morocco"
38,2020-03-17,2,1,"Morocco"
49,2020-03-18,2,1,"Morocco"
63,2020-03-19,2,1,"Morocco"
77,2020-03-20,3,1,"Morocco"
96,2020-03-21,3,3,"Morocco"
115,2020-03-22,4,3,"Morocco"
143,2020-03-23,4,3,"Morocco"
170,2020-03-24,5,6,"Morocco"
225,2020-03-25,6,7,"Morocco"
275,2020-03-26,11,8,"Morocco"
345,2020-03-27,23,11,"Morocco"
402,2020-03-28,25,11,"Morocco"
479,2020-03-29,26,13,"Morocco"
556,2020-03-30,33,15,"Morocco"
617,2020-03-31,36,24,"Morocco"
654,2020-04-01,39,29,"Morocco"
708,2020-04-02,44,31,"Morocco"
791,2020-04-03,48,57,"Morocco"
919,2020-04-04,59,66,"Morocco"
1021,2020-04-05,70,76,"Morocco"
1120,2020-04-06,80,81,"Morocco"
1184,2020-04-07,90,93,"Morocco"
1275,2020-04-08,93,97,"Morocco"
1374,2020-04-09,97,109,"Morocco"
1448,2020-04-10,107,122,"Morocco"
1545,2020-04-11,111,146,"Morocco"
1661,2020-04-12,118,177,"Morocco"
1763,2020-04-13,126,203,"Morocco"
1888,2020-04-14,126,217,"Morocco"
2024,2020-04-15,127,229,"Morocco"
2283,2020-04-16,130,249,"Morocco"
2564,2020-04-17,135,281,"Morocco"
2685,2020-04-18,137,314,"Morocco"
2855,2020-04-19,141,327,"Morocco"
3046,2020-04-20,143,350,"Morocco"
3209,2020-04-21,145,393,"Morocco"
0,2020-01-22,0,0,"Namibia"
0,2020-01-23,0,0,"Namibia"
0,2020-01-24,0,0,"Namibia"
0,2020-01-25,0,0,"Namibia"
0,2020-01-26,0,0,"Namibia"
0,2020-01-27,0,0,"Namibia"
0,2020-01-28,0,0,"Namibia"
0,2020-01-29,0,0,"Namibia"
0,2020-01-30,0,0,"Namibia"
0,2020-01-31,0,0,"Namibia"
0,2020-02-01,0,0,"Namibia"
0,2020-02-02,0,0,"Namibia"
0,2020-02-03,0,0,"Namibia"
0,2020-02-04,0,0,"Namibia"
0,2020-02-05,0,0,"Namibia"
0,2020-02-06,0,0,"Namibia"
0,2020-02-07,0,0,"Namibia"
0,2020-02-08,0,0,"Namibia"
0,2020-02-09,0,0,"Namibia"
0,2020-02-10,0,0,"Namibia"
0,2020-02-11,0,0,"Namibia"
0,2020-02-12,0,0,"Namibia"
0,2020-02-13,0,0,"Namibia"
0,2020-02-14,0,0,"Namibia"
0,2020-02-15,0,0,"Namibia"
0,2020-02-16,0,0,"Namibia"
0,2020-02-17,0,0,"Namibia"
0,2020-02-18,0,0,"Namibia"
0,2020-02-19,0,0,"Namibia"
0,2020-02-20,0,0,"Namibia"
0,2020-02-21,0,0,"Namibia"
0,2020-02-22,0,0,"Namibia"
0,2020-02-23,0,0,"Namibia"
0,2020-02-24,0,0,"Namibia"
0,2020-02-25,0,0,"Namibia"
0,2020-02-26,0,0,"Namibia"
0,2020-02-27,0,0,"Namibia"
0,2020-02-28,0,0,"Namibia"
0,2020-02-29,0,0,"Namibia"
0,2020-03-01,0,0,"Namibia"
0,2020-03-02,0,0,"Namibia"
0,2020-03-03,0,0,"Namibia"
0,2020-03-04,0,0,"Namibia"
0,2020-03-05,0,0,"Namibia"
0,2020-03-06,0,0,"Namibia"
0,2020-03-07,0,0,"Namibia"
0,2020-03-08,0,0,"Namibia"
0,2020-03-09,0,0,"Namibia"
0,2020-03-10,0,0,"Namibia"
0,2020-03-11,0,0,"Namibia"
0,2020-03-12,0,0,"Namibia"
0,2020-03-13,0,0,"Namibia"
2,2020-03-14,0,0,"Namibia"
2,2020-03-15,0,0,"Namibia"
2,2020-03-16,0,0,"Namibia"
2,2020-03-17,0,0,"Namibia"
2,2020-03-18,0,0,"Namibia"
3,2020-03-19,0,0,"Namibia"
3,2020-03-20,0,0,"Namibia"
3,2020-03-21,0,0,"Namibia"
3,2020-03-22,0,0,"Namibia"
4,2020-03-23,0,0,"Namibia"
7,2020-03-24,0,2,"Namibia"
7,2020-03-25,0,2,"Namibia"
8,2020-03-26,0,2,"Namibia"
8,2020-03-27,0,2,"Namibia"
8,2020-03-28,0,2,"Namibia"
11,2020-03-29,0,2,"Namibia"
11,2020-03-30,0,2,"Namibia"
11,2020-03-31,0,2,"Namibia"
14,2020-04-01,0,2,"Namibia"
14,2020-04-02,0,3,"Namibia"
14,2020-04-03,0,3,"Namibia"
14,2020-04-04,0,3,"Namibia"
16,2020-04-05,0,3,"Namibia"
16,2020-04-06,0,3,"Namibia"
16,2020-04-07,0,3,"Namibia"
16,2020-04-08,0,3,"Namibia"
16,2020-04-09,0,3,"Namibia"
16,2020-04-10,0,3,"Namibia"
16,2020-04-11,0,3,"Namibia"
16,2020-04-12,0,3,"Namibia"
16,2020-04-13,0,3,"Namibia"
16,2020-04-14,0,3,"Namibia"
16,2020-04-15,0,3,"Namibia"
16,2020-04-16,0,4,"Namibia"
16,2020-04-17,0,4,"Namibia"
16,2020-04-18,0,6,"Namibia"
16,2020-04-19,0,6,"Namibia"
16,2020-04-20,0,6,"Namibia"
16,2020-04-21,0,6,"Namibia"
0,2020-01-22,0,0,"Nepal"
0,2020-01-23,0,0,"Nepal"
0,2020-01-24,0,0,"Nepal"
1,2020-01-25,0,0,"Nepal"
1,2020-01-26,0,0,"Nepal"
1,2020-01-27,0,0,"Nepal"
1,2020-01-28,0,0,"Nepal"
1,2020-01-29,0,0,"Nepal"
1,2020-01-30,0,0,"Nepal"
1,2020-01-31,0,0,"Nepal"
1,2020-02-01,0,0,"Nepal"
1,2020-02-02,0,0,"Nepal"
1,2020-02-03,0,0,"Nepal"
1,2020-02-04,0,0,"Nepal"
1,2020-02-05,0,0,"Nepal"
1,2020-02-06,0,0,"Nepal"
1,2020-02-07,0,0,"Nepal"
1,2020-02-08,0,0,"Nepal"
1,2020-02-09,0,0,"Nepal"
1,2020-02-10,0,0,"Nepal"
1,2020-02-11,0,0,"Nepal"
1,2020-02-12,0,1,"Nepal"
1,2020-02-13,0,1,"Nepal"
1,2020-02-14,0,1,"Nepal"
1,2020-02-15,0,1,"Nepal"
1,2020-02-16,0,1,"Nepal"
1,2020-02-17,0,1,"Nepal"
1,2020-02-18,0,1,"Nepal"
1,2020-02-19,0,1,"Nepal"
1,2020-02-20,0,1,"Nepal"
1,2020-02-21,0,1,"Nepal"
1,2020-02-22,0,1,"Nepal"
1,2020-02-23,0,1,"Nepal"
1,2020-02-24,0,1,"Nepal"
1,2020-02-25,0,1,"Nepal"
1,2020-02-26,0,1,"Nepal"
1,2020-02-27,0,1,"Nepal"
1,2020-02-28,0,1,"Nepal"
1,2020-02-29,0,1,"Nepal"
1,2020-03-01,0,1,"Nepal"
1,2020-03-02,0,1,"Nepal"
1,2020-03-03,0,1,"Nepal"
1,2020-03-04,0,1,"Nepal"
1,2020-03-05,0,1,"Nepal"
1,2020-03-06,0,1,"Nepal"
1,2020-03-07,0,1,"Nepal"
1,2020-03-08,0,1,"Nepal"
1,2020-03-09,0,1,"Nepal"
1,2020-03-10,0,1,"Nepal"
1,2020-03-11,0,1,"Nepal"
1,2020-03-12,0,1,"Nepal"
1,2020-03-13,0,1,"Nepal"
1,2020-03-14,0,1,"Nepal"
1,2020-03-15,0,1,"Nepal"
1,2020-03-16,0,1,"Nepal"
1,2020-03-17,0,1,"Nepal"
1,2020-03-18,0,1,"Nepal"
1,2020-03-19,0,1,"Nepal"
1,2020-03-20,0,1,"Nepal"
1,2020-03-21,0,1,"Nepal"
1,2020-03-22,0,1,"Nepal"
2,2020-03-23,0,1,"Nepal"
2,2020-03-24,0,1,"Nepal"
3,2020-03-25,0,1,"Nepal"
3,2020-03-26,0,1,"Nepal"
4,2020-03-27,0,1,"Nepal"
5,2020-03-28,0,1,"Nepal"
5,2020-03-29,0,1,"Nepal"
5,2020-03-30,0,1,"Nepal"
5,2020-03-31,0,1,"Nepal"
5,2020-04-01,0,1,"Nepal"
6,2020-04-02,0,1,"Nepal"
6,2020-04-03,0,1,"Nepal"
9,2020-04-04,0,1,"Nepal"
9,2020-04-05,0,1,"Nepal"
9,2020-04-06,0,1,"Nepal"
9,2020-04-07,0,1,"Nepal"
9,2020-04-08,0,1,"Nepal"
9,2020-04-09,0,1,"Nepal"
9,2020-04-10,0,1,"Nepal"
9,2020-04-11,0,1,"Nepal"
12,2020-04-12,0,1,"Nepal"
14,2020-04-13,0,1,"Nepal"
16,2020-04-14,0,1,"Nepal"
16,2020-04-15,0,1,"Nepal"
16,2020-04-16,0,2,"Nepal"
30,2020-04-17,0,2,"Nepal"
31,2020-04-18,0,2,"Nepal"
31,2020-04-19,0,4,"Nepal"
31,2020-04-20,0,4,"Nepal"
43,2020-04-21,0,4,"Nepal"
0,2020-01-22,0,0,"Netherlands"
0,2020-01-23,0,0,"Netherlands"
0,2020-01-24,0,0,"Netherlands"
0,2020-01-25,0,0,"Netherlands"
0,2020-01-26,0,0,"Netherlands"
